month,meter,unit,type,cons,rate,band,actual_consumption_charge,actual_tax,actual_csrv,actual_total,expected_cc,expected_stamp,expected_csrv,expected_total,total_diff,pct_error,status
04,89384486,Rowad-building,ELECTRICITY,12321.358,2.79,4,34376.97,394.0,40.0,34810.971,34376.59,394.28,40,34810.87,0.1,0.0,CLOSE
04,89384490,Rowad-building,ELECTRICITY,9440.16,2.79,4,26338.23,302.0,40.0,26680.231,26338.05,302.09,40,26680.14,0.09,0.0,CLOSE
04,88747144,Retail-603,ELECTRICITY,4177.913,2.79,4,11657.17,133.0,40.0,11830.17,11656.38,133.69,40,11830.07,0.1,0.0,CLOSE
04,88747142,Retail-301,ELECTRICITY,4997.539,2.79,4,13944.15,159.0,40.0,14143.154,13943.13,159.92,40,14143.05,0.1,0.0,CLOSE
04,88747177,Offices-5-2-1,ELECTRICITY,240.804,2.16,1,520.94,7.0,15.0,542.941,520.14,7.71,15,542.85,0.09,0.02,CLOSE
04,91969844,Retail-505,ELECTRICITY,61968.904,2.79,4,172893.35,1983.0,40.0,174916.346,172893.24,1983.0,40,174916.24,0.11,0.0,CLOSE
04,88546890,Retail-501,ELECTRICITY,4524.381,2.79,4,12623.9,144.0,40.0,12807.902,12623.02,144.78,40,12807.8,0.1,0.0,CLOSE
04,88747148,Offices-2-3-6,ELECTRICITY,61.985,1.62,0,101.5,1.0,5.0,107.498,100.42,1.98,5,107.4,0.1,0.09,CLOSE
04,88747147,Offices-2-3-7,ELECTRICITY,267.75,2.64,2,707.53,8.0,20.0,735.528,706.86,8.57,20,735.43,0.1,0.01,CLOSE
04,91969827,Retail-602,ELECTRICITY,9039.949,2.79,4,25221.83,289.0,40.0,25550.835,25221.46,289.28,40,25550.74,0.09,0.0,CLOSE
04,91969828,Retail-307,ELECTRICITY,8267.76,2.79,4,23067.72,264.0,40.0,23371.718,23067.05,264.57,40,23371.62,0.1,0.0,CLOSE
04,91969830,Retail-702,ELECTRICITY,14545.36,2.79,4,40582.11,465.0,40.0,41087.105,40581.55,465.45,40,41087.0,0.11,0.0,CLOSE
04,89384517,Retail-504,ELECTRICITY,7465.147,2.79,4,20828.74,238.0,40.0,21106.744,20827.76,238.88,40,21106.64,0.1,0.0,CLOSE
04,88747140,Offices-6-3-11,ELECTRICITY,409.251,2.64,2,1080.62,13.0,20.0,1113.618,1080.42,13.1,20,1113.52,0.1,0.01,CLOSE
04,88546829,Retail-302,ELECTRICITY,8262.817,2.79,4,23053.77,264.0,40.0,23357.769,23053.26,264.41,40,23357.67,0.1,0.0,CLOSE
04,88546857,Retail-304,ELECTRICITY,4615.69,2.79,4,12878.58,147.0,40.0,13065.577,12877.78,147.7,40,13065.48,0.1,0.0,CLOSE
04,88546848,Retail-306,ELECTRICITY,1166.271,2.79,4,3254.32,37.0,40.0,3331.316,3253.9,37.32,40,3331.22,0.1,0.0,CLOSE
04,91980638,Chiller-1,ELECTRICITY,16180.8,2.79,4,45145.32,517.0,40.0,45702.317,45144.43,517.79,40,45702.22,0.1,0.0,CLOSE
04,91980639,Chiller-2,ELECTRICITY,46653.601,2.79,4,130164.56,1492.0,40.0,131696.561,130163.55,1492.92,40,131696.47,0.09,0.0,CLOSE
04,91980640,Chiller-3,ELECTRICITY,39396.798,2.79,4,109917.86,1260.0,40.0,111217.863,109917.07,1260.7,40,111217.77,0.09,0.0,CLOSE
04,91980641,Chiller-4,ELECTRICITY,42139.202,2.79,4,117568.93,1348.0,40.0,118956.927,117568.37,1348.45,40,118956.82,0.11,0.0,CLOSE
04,94246799,Retail-205,ELECTRICITY,342.127,2.64,2,904.26,10.0,20.0,934.263,903.22,10.95,20,934.17,0.09,0.01,CLOSE
04,89384504,Retail-201-202-203,ELECTRICITY,5125.4,2.79,4,14299.98,164.0,40.0,14503.978,14299.87,164.01,40,14503.88,0.1,0.0,CLOSE
04,88546861,Retail-512,ELECTRICITY,940.523,2.74,3,2577.23,30.0,25.0,2632.229,2577.03,30.1,25,2632.13,0.1,0.0,CLOSE
04,88546828,Retail-305,ELECTRICITY,3639.82,2.79,4,10155.67,116.0,40.0,10311.671,10155.1,116.47,40,10311.57,0.1,0.0,CLOSE
04,89384491,Retail-406,ELECTRICITY,13969.546,2.79,4,38975.16,447.0,40.0,39462.158,38975.03,447.03,40,39462.06,0.1,0.0,CLOSE
04,88747059,Retail-310,ELECTRICITY,4670.763,2.79,4,13031.99,149.0,40.0,13220.992,13031.43,149.46,40,13220.89,0.1,0.0,CLOSE
04,88546842,Offices-4-1-13,ELECTRICITY,251.018,2.64,2,662.82,8.0,20.0,690.819,662.69,8.03,20,690.72,0.1,0.01,CLOSE
04,88546935,Offices-5-2-9,ELECTRICITY,354.442,2.64,2,936.17,11.0,20.0,967.168,935.73,11.34,20,967.07,0.1,0.01,CLOSE
04,88546831,Offices-7-3-6,ELECTRICITY,253.325,2.64,2,668.98,8.0,20.0,696.983,668.78,8.11,20,696.89,0.09,0.01,CLOSE
04,91969829,Retail-514,ELECTRICITY,8647.11,2.79,4,24126.24,276.0,40.0,24442.243,24125.44,276.71,40,24442.15,0.09,0.0,CLOSE
04,88546980,Retail-510,ELECTRICITY,6486.267,2.79,4,18097.34,207.0,40.0,18344.344,18096.68,207.56,40,18344.24,0.1,0.0,CLOSE
04,88546908,Offices-2-0-3,ELECTRICITY,108.148,2.16,1,234.16,3.0,15.0,252.159,233.6,3.46,15,252.06,0.1,0.04,CLOSE
04,88546945,Offices-2-1-3/4,ELECTRICITY,1531.655,2.79,4,4273.43,49.0,40.0,4362.429,4273.32,49.01,40,4362.33,0.1,0.0,CLOSE
04,91969841,Offices-2-0-4/5/6/7/8,ELECTRICITY,6940.662,2.79,4,19364.65,222.0,40.0,19626.647,19364.45,222.1,40,19626.55,0.1,0.0,CLOSE
04,94246384,Offices-2-0-9,ELECTRICITY,0.0,1.62,0,9.1,0.0,0.0,9.1,0.0,0.0,5,9.1,0.0,0.0,MATCH
04,88546839,Offices-2-2-1,ELECTRICITY,1131.759,2.79,4,3157.92,36.0,40.0,3233.923,3157.61,36.22,40,3233.83,0.09,0.0,CLOSE
